Facet Analysis of Video Game Genres_nouns.csv
Unique nouns: 1316,Total nouns: 1952
Total time: 4.076 sec,Cost per noun: 2.088 ms
element,"['"" A total of nine foci were identified:Cartoon: A style that incorporates elements typical in Western comic books and animations.', ""(e.g., Batman: The Scarecrow's Revenge, Plants vs. Zombies)Anime/Manga: A style that incorporates elements typical in Japanese comic books and animations.""]",2
western comic book,"['"" A total of nine foci were identified:Cartoon: A style that incorporates elements typical in Western comic books and animations.']",1
animation,"['"" A total of nine foci were identified:Cartoon: A style that incorporates elements typical in Western comic books and animations.', ""(e.g., Batman: The Scarecrow's Revenge, Plants vs. Zombies)Anime/Manga: A style that incorporates elements typical in Japanese comic books and animations.""]",2
"e.g., batman","[""(e.g., Batman: The Scarecrow's Revenge, Plants vs. Zombies)Anime/Manga: A style that incorporates elements typical in Japanese comic books and animations."", 'Branching: A game with multiple endings (e.g., Bioshock 2; Shadow Hearts).Circuitous: A game with a ""new game plus"" feature that allows players to start a new game after completing the game once, while retaining some of the experience, status, or items in the newly started game (e.g., The Walking Dead: The Game; Tales of Graces F).Finite: A game with a single terminal ending (e.g., Portal 2; Final Fantasy VII).Infinite: A game with no definite ending, such as one that is set in an open world (e.g., World of Warcraft, Tiny Tower).Post-Game: A game with bonus content that can be unlocked after completing the game once, such as post-game dungeons (e.g., Batman: Arkham Asylum, Valkyrie Profile 2: Silmeria).Application of the SchemeAs explained previously, we attempted to describe the subject of several sample games using the proposed genre scheme.']",2
the scarecrow's revenge,"[""(e.g., Batman: The Scarecrow's Revenge, Plants vs. Zombies)Anime/Manga: A style that incorporates elements typical in Japanese comic books and animations.""]",1
plant,"[""(e.g., Batman: The Scarecrow's Revenge, Plants vs. Zombies)Anime/Manga: A style that incorporates elements typical in Japanese comic books and animations.""]",1
zombies)anime/manga,"[""(e.g., Batman: The Scarecrow's Revenge, Plants vs. Zombies)Anime/Manga: A style that incorporates elements typical in Japanese comic books and animations.""]",1
japanese comic book,"[""(e.g., Batman: The Scarecrow's Revenge, Plants vs. Zombies)Anime/Manga: A style that incorporates elements typical in Japanese comic books and animations.""]",1
pixilated look,"['(e.g., Shin Megami Tensei: Persona 4, Tales series)Retro: A style that incorporates pixilated looks of objects, characters, or environments that were common in older games.']",1
environment,"['(e.g., Shin Megami Tensei: Persona 4, Tales series)Retro: A style that incorporates pixilated looks of objects, characters, or environments that were common in older games.', 'A style portraying objects, characters, or environments in a realistic manner.', '(e.g., Lumines, Dyad)Handicraft: A style where objects, characters, or environments look like they are hand-made.', '(e.g.,Little Big Planet, Platypus)Watercolor: A style where objects, characters, or environments look like they are painted in watercolor.', 'SettingSetting is defined as ""the surroundings or environment (spatial or temporal) in which the game takes place.""']",5
"e.g., 3d dot game hero","['(e.g., 3D Dot Game Heroes, Hotline Miami)Realistic:']",1
hotline miami)realistic,"['(e.g., 3D Dot Game Heroes, Hotline Miami)Realistic:']",1
a style portraying object,"['A style portraying objects, characters, or environments in a realistic manner.']",1
a realistic manner,"['A style portraying objects, characters, or environments in a realistic manner.']",1
"e.g., final fantasy xiii, halo 4)abstract","['(e.g., Final Fantasy XIII, Halo 4)Abstract: A style that uses simple forms, colors, and lines.']",1
simple form,"['(e.g., Final Fantasy XIII, Halo 4)Abstract: A style that uses simple forms, colors, and lines.']",1
color,"['(e.g., Final Fantasy XIII, Halo 4)Abstract: A style that uses simple forms, colors, and lines.']",1
line,"['(e.g., Final Fantasy XIII, Halo 4)Abstract: A style that uses simple forms, colors, and lines.', '(e.g., The Legend of Zelda: The Wind Waker, Catherine)Wireframe: A style of revealing the design structure of 3D objects with lines and curves (e.g.,Battlezone, Stellar 7).This facet focuses on the ""look"" of a game from an artistic or aesthetic point of view.']",2
"e.g., lumine","['(e.g., Lumines, Dyad)Handicraft: A style where objects, characters, or environments look like they are hand-made.']",1
dyad)handicraft,"['(e.g., Lumines, Dyad)Handicraft: A style where objects, characters, or environments look like they are hand-made.']",1
"e.g. ,little big planet, platypus)watercolor","['(e.g.,Little Big Planet, Platypus)Watercolor: A style where objects, characters, or environments look like they are painted in watercolor.']",1
watercolor,"['(e.g.,Little Big Planet, Platypus)Watercolor: A style where objects, characters, or environments look like they are painted in watercolor.']",1
light,"['(e.g., Okami, Braid)Cel-shaded: A style that renders light and shadow to enhance the illusion of a 3D surface.', 'Such studies will not only shed light on how gamers understand genre and the clarity of the terms and definitions developed here but also evaluate the usefulness of a faceted, multi-dimensional genre classification for locating and accessing games.']",2
the illusion,"['(e.g., Okami, Braid)Cel-shaded: A style that renders light and shadow to enhance the illusion of a 3D surface.']",1
a 3d surface,"['(e.g., Okami, Braid)Cel-shaded: A style that renders light and shadow to enhance the illusion of a 3D surface.']",1
"e.g., the legend","['(e.g., The Legend of Zelda: The Wind Waker, Catherine)Wireframe: A style of revealing the design structure of 3D objects with lines and curves (e.g.,Battlezone, Stellar 7).This facet focuses on the ""look"" of a game from an artistic or aesthetic point of view.', 'Players are able to manipulate time by taking certain actions (e.g., changing day to night by playing a song) or change the time flow in the game (e.g., The Legend of Zelda:']",2
the wind waker,"['(e.g., The Legend of Zelda: The Wind Waker, Catherine)Wireframe: A style of revealing the design structure of 3D objects with lines and curves (e.g.,Battlezone, Stellar 7).This facet focuses on the ""look"" of a game from an artistic or aesthetic point of view.']",1
the design structure,"['(e.g., The Legend of Zelda: The Wind Waker, Catherine)Wireframe: A style of revealing the design structure of 3D objects with lines and curves (e.g.,Battlezone, Stellar 7).This facet focuses on the ""look"" of a game from an artistic or aesthetic point of view.']",1
curve,"['(e.g., The Legend of Zelda: The Wind Waker, Catherine)Wireframe: A style of revealing the design structure of 3D objects with lines and curves (e.g.,Battlezone, Stellar 7).This facet focuses on the ""look"" of a game from an artistic or aesthetic point of view.']",1
stellar 7).this facet,"['(e.g., The Legend of Zelda: The Wind Waker, Catherine)Wireframe: A style of revealing the design structure of 3D objects with lines and curves (e.g.,Battlezone, Stellar 7).This facet focuses on the ""look"" of a game from an artistic or aesthetic point of view.']",1
"the "" look","['(e.g., The Legend of Zelda: The Wind Waker, Catherine)Wireframe: A style of revealing the design structure of 3D objects with lines and curves (e.g.,Battlezone, Stellar 7).This facet focuses on the ""look"" of a game from an artistic or aesthetic point of view.']",1
a game,"['(e.g., The Legend of Zelda: The Wind Waker, Catherine)Wireframe: A style of revealing the design structure of 3D objects with lines and curves (e.g.,Battlezone, Stellar 7).This facet focuses on the ""look"" of a game from an artistic or aesthetic point of view.', 'Branching: A game with multiple endings (e.g., Bioshock 2; Shadow Hearts).Circuitous: A game with a ""new game plus"" feature that allows players to start a new game after completing the game once, while retaining some of the experience, status, or items in the newly started game (e.g., The Walking Dead: The Game; Tales of Graces F).Finite: A game with a single terminal ending (e.g., Portal 2; Final Fantasy VII).Infinite: A game with no definite ending, such as one that is set in an open world (e.g., World of Warcraft, Tiny Tower).Post-Game: A game with bonus content that can be unlocked after completing the game once, such as post-game dungeons (e.g., Batman: Arkham Asylum, Valkyrie Profile 2: Silmeria).Application of the SchemeAs explained previously, we attempted to describe the subject of several sample games using the proposed genre scheme.']",6
an artistic or aesthetic point,"['(e.g., The Legend of Zelda: The Wind Waker, Catherine)Wireframe: A style of revealing the design structure of 3D objects with lines and curves (e.g.,Battlezone, Stellar 7).This facet focuses on the ""look"" of a game from an artistic or aesthetic point of view.']",1
the artistic style,['Extant terms describing the artistic style of games were poorly described and rarely defined.'],1
additional complication,"['Additional complications arose, such as how to deal with games that were intended to look ""realistic"" yet now look ""retro"" because of technical limitations at the time of the game\'s creation (e.g., Final Fantasy VII).']",1
""" retro","['Additional complications arose, such as how to deal with games that were intended to look ""realistic"" yet now look ""retro"" because of technical limitations at the time of the game\'s creation (e.g., Final Fantasy VII).']",1
technical limitation,"['Additional complications arose, such as how to deal with games that were intended to look ""realistic"" yet now look ""retro"" because of technical limitations at the time of the game\'s creation (e.g., Final Fantasy VII).']",1
the time,"['Additional complications arose, such as how to deal with games that were intended to look ""realistic"" yet now look ""retro"" because of technical limitations at the time of the game\'s creation (e.g., Final Fantasy VII).']",1
the game's creation,"['Additional complications arose, such as how to deal with games that were intended to look ""realistic"" yet now look ""retro"" because of technical limitations at the time of the game\'s creation (e.g., Final Fantasy VII).']",1
the intention,['Do we represent the intention of the creators or the actual display?'],1
the actual display,"['Do we represent the intention of the creators or the actual display?', 'If the actual display is represented, then how might this information change over time?']",2
retro,['It is easily possible that games we currently perceive as Realistic will be perceived as Retro after 20 years.'],1
20 year,['It is easily possible that games we currently perceive as Realistic will be perceived as Retro after 20 years.'],1
temporal aspecttemporal aspect,"['Temporal aspectTemporal aspect is defined as ""the methods by which time passes in the game and/or manner in which events take place.']",1
which time,"['Temporal aspectTemporal aspect is defined as ""the methods by which time passes in the game and/or manner in which events take place.']",1
event,"['Temporal aspectTemporal aspect is defined as ""the methods by which time passes in the game and/or manner in which events take place.']",1
place,"['Temporal aspectTemporal aspect is defined as ""the methods by which time passes in the game and/or manner in which events take place.', 'SettingSetting is defined as ""the surroundings or environment (spatial or temporal) in which the game takes place.""']",2
the follow seven focus,"['"" We identified the following seven foci:Real-time: The game time progresses continuously and actions are performed in real-time.']",1
real-time,"['"" We identified the following seven foci:Real-time: The game time progresses continuously and actions are performed in real-time.']",2
the game time,"['"" We identified the following seven foci:Real-time: The game time progresses continuously and actions are performed in real-time.', 'The game time is divided into turns and actions are performed by the players taking turns.']",2
battle,"['In battles and combat, all the units act simultaneously and the player is expected to act quickly to eliminate the enemies.']",1
combat,"['In battles and combat, all the units act simultaneously and the player is expected to act quickly to eliminate the enemies.']",1
all the unit,"['In battles and combat, all the units act simultaneously and the player is expected to act quickly to eliminate the enemies.']",1
the enemy,"['In battles and combat, all the units act simultaneously and the player is expected to act quickly to eliminate the enemies.']",1
"e.g., star ocean","['(e.g., Star Ocean, Kingdom Hearts)Turn-based:']",1
kingdom,"['(e.g., Star Ocean, Kingdom Hearts)Turn-based:']",1
turn,['The game time is divided into turns and actions are performed by the players taking turns.'],2
strategic decision,['This allows players to take time to make strategic decisions.'],1
"e.g., final fantasy x, valkyrie profile)time manipulation","['(e.g., Final Fantasy X, Valkyrie Profile)Time manipulation:']",1
certain action,"['Players are able to manipulate time by taking certain actions (e.g., changing day to night by playing a song) or change the time flow in the game (e.g., The Legend of Zelda:', '(e.g., Shin Megami Tensei: Persona 3, Animal Crossing)Timed action: Players must complete certain action in a given amount of time in order to successfully progress in the game.']",2
night,"['Players are able to manipulate time by taking certain actions (e.g., changing day to night by playing a song) or change the time flow in the game (e.g., The Legend of Zelda:']",1
a song,"['Players are able to manipulate time by taking certain actions (e.g., changing day to night by playing a song) or change the time flow in the game (e.g., The Legend of Zelda:']",1
the time flow,"['Players are able to manipulate time by taking certain actions (e.g., changing day to night by playing a song) or change the time flow in the game (e.g., The Legend of Zelda:']",1
persia)time,"['Ocarina of Time, Prince of Persia)Time travel: Players are able to move between different points of time in the same timeline.']",1
different point,"['Ocarina of Time, Prince of Persia)Time travel: Players are able to move between different points of time in the same timeline.', '(e.g.,Chrono Trigger, GrimGrimoire)Multiple game clocks: Players are able to move between different points of time in multiple timelines that might converge or stay independent.']",2
the same timeline,"['Ocarina of Time, Prince of Persia)Time travel: Players are able to move between different points of time in the same timeline.']",1
"e.g. ,chrono trigger","['(e.g.,Chrono Trigger, GrimGrimoire)Multiple game clocks: Players are able to move between different points of time in multiple timelines that might converge or stay independent.']",1
game clock,"['(e.g.,Chrono Trigger, GrimGrimoire)Multiple game clocks: Players are able to move between different points of time in multiple timelines that might converge or stay independent.']",1
multiple timeline,"['(e.g.,Chrono Trigger, GrimGrimoire)Multiple game clocks: Players are able to move between different points of time in multiple timelines that might converge or stay independent.']",1
"e.g., final fantasy xiii-2","['(e.g., Final Fantasy XIII-2, Radiant Historia)Calendar-based game clock:']",1
radiant historia)calendar-based game clock,"['(e.g., Final Fantasy XIII-2, Radiant Historia)Calendar-based game clock:']",1
the game time progress,"['The game time progresses based on a calendar, sometimes regardless of players participating in game actions.']",1
a calendar,"['The game time progresses based on a calendar, sometimes regardless of players participating in game actions.']",1
game action,"['The game time progresses based on a calendar, sometimes regardless of players participating in game actions.']",1
a give amount,"['(e.g., Shin Megami Tensei: Persona 3, Animal Crossing)Timed action: Players must complete certain action in a given amount of time in order to successfully progress in the game.']",1
center,"['(e.g., Trauma Center, Time Crisis)Certain foci will be more relevant for games employing particular types of gameplays: for instance, timed action may appear more often in Simulation or Shooter games, time manipulation in RPGs or Action/Adventure games, and so on.']",1
crisis)certain focus,"['(e.g., Trauma Center, Time Crisis)Certain foci will be more relevant for games employing particular types of gameplays: for instance, timed action may appear more often in Simulation or Shooter games, time manipulation in RPGs or Action/Adventure games, and so on.']",1
particular type,"['(e.g., Trauma Center, Time Crisis)Certain foci will be more relevant for games employing particular types of gameplays: for instance, timed action may appear more often in Simulation or Shooter games, time manipulation in RPGs or Action/Adventure games, and so on.']",1
time action,"['(e.g., Trauma Center, Time Crisis)Certain foci will be more relevant for games employing particular types of gameplays: for instance, timed action may appear more often in Simulation or Shooter games, time manipulation in RPGs or Action/Adventure games, and so on.']",1
simulation,"['(e.g., Trauma Center, Time Crisis)Certain foci will be more relevant for games employing particular types of gameplays: for instance, timed action may appear more often in Simulation or Shooter games, time manipulation in RPGs or Action/Adventure games, and so on.', 'Simulation & Gaming, 37(1), 6-23.Broughton, V. (2008).', 'International Journal of Intelligent Games & Simulation, 5(1), 35-39.Elverdam, C., & Aarseth, E. (2007).', 'In Gaming and Simulations: Concepts, Methodologies, Tools and Applications, Information Science Reference, Hershey, PA, 497-513.Gee, J. P. (2003).']",4
shooter game,"['(e.g., Trauma Center, Time Crisis)Certain foci will be more relevant for games employing particular types of gameplays: for instance, timed action may appear more often in Simulation or Shooter games, time manipulation in RPGs or Action/Adventure games, and so on.']",1
time manipulation,"['(e.g., Trauma Center, Time Crisis)Certain foci will be more relevant for games employing particular types of gameplays: for instance, timed action may appear more often in Simulation or Shooter games, time manipulation in RPGs or Action/Adventure games, and so on.', 'Multiple foci may be applicable for certain games (e.g., Real-time, Time travel, and Time manipulation in The Legend of Zelda: Ocarina of Time).ThemeTheme is defined as ""the common thread or ideas that recur in the game.']",2
rpgs,"['(e.g., Trauma Center, Time Crisis)Certain foci will be more relevant for games employing particular types of gameplays: for instance, timed action may appear more often in Simulation or Shooter games, time manipulation in RPGs or Action/Adventure games, and so on.']",1
action/adventure game,"['(e.g., Trauma Center, Time Crisis)Certain foci will be more relevant for games employing particular types of gameplays: for instance, timed action may appear more often in Simulation or Shooter games, time manipulation in RPGs or Action/Adventure games, and so on.']",1
certain game,"['Multiple foci may be applicable for certain games (e.g., Real-time, Time travel, and Time manipulation in The Legend of Zelda: Ocarina of Time).ThemeTheme is defined as ""the common thread or ideas that recur in the game.']",1
"e.g., real-time, time travel","['Multiple foci may be applicable for certain games (e.g., Real-time, Time travel, and Time manipulation in The Legend of Zelda: Ocarina of Time).ThemeTheme is defined as ""the common thread or ideas that recur in the game.']",1
the legend,"['Multiple foci may be applicable for certain games (e.g., Real-time, Time travel, and Time manipulation in The Legend of Zelda: Ocarina of Time).ThemeTheme is defined as ""the common thread or ideas that recur in the game.']",1
ocarina,"['Multiple foci may be applicable for certain games (e.g., Real-time, Time travel, and Time manipulation in The Legend of Zelda: Ocarina of Time).ThemeTheme is defined as ""the common thread or ideas that recur in the game.']",1
time).themetheme,"['Multiple foci may be applicable for certain games (e.g., Real-time, Time travel, and Time manipulation in The Legend of Zelda: Ocarina of Time).ThemeTheme is defined as ""the common thread or ideas that recur in the game.']",1
the common thread,"['Multiple foci may be applicable for certain games (e.g., Real-time, Time travel, and Time manipulation in The Legend of Zelda: Ocarina of Time).ThemeTheme is defined as ""the common thread or ideas that recur in the game.']",1
idea,"['Multiple foci may be applicable for certain games (e.g., Real-time, Time travel, and Time manipulation in The Legend of Zelda: Ocarina of Time).ThemeTheme is defined as ""the common thread or ideas that recur in the game.']",1
"the "" aboutness","['"" Theme can help represent the ""aboutness"" of the game regardless of the Gameplay or Style, allowing the collocation of games by theme despite these other facets.']",1
the gameplay,"['"" Theme can help represent the ""aboutness"" of the game regardless of the Gameplay or Style, allowing the collocation of games by theme despite these other facets.', 'How about puzzle games such as Peggle that may feature a display of a particular setting such as Space or Desert in the background, but it does not significantly affect the gameplay or story?']",2
the collocation,"['"" Theme can help represent the ""aboutness"" of the game regardless of the Gameplay or Style, allowing the collocation of games by theme despite these other facets.']",1
these other facet,"['"" Theme can help represent the ""aboutness"" of the game regardless of the Gameplay or Style, allowing the collocation of games by theme despite these other facets.']",1
some example,"['Some examples of foci include abstract concepts such as Death, Friendship, or Coming-of-age, entities such as Superheroes, Zombies, Robots, and Pirates, or subjects like Art, Music, Management, and so on.']",1
abstract concept,"['Some examples of foci include abstract concepts such as Death, Friendship, or Coming-of-age, entities such as Superheroes, Zombies, Robots, and Pirates, or subjects like Art, Music, Management, and so on.']",1
death,"['Some examples of foci include abstract concepts such as Death, Friendship, or Coming-of-age, entities such as Superheroes, Zombies, Robots, and Pirates, or subjects like Art, Music, Management, and so on.']",1
friendship,"['Some examples of foci include abstract concepts such as Death, Friendship, or Coming-of-age, entities such as Superheroes, Zombies, Robots, and Pirates, or subjects like Art, Music, Management, and so on.']",1
entity,"['Some examples of foci include abstract concepts such as Death, Friendship, or Coming-of-age, entities such as Superheroes, Zombies, Robots, and Pirates, or subjects like Art, Music, Management, and so on.']",1
superhero,"['Some examples of foci include abstract concepts such as Death, Friendship, or Coming-of-age, entities such as Superheroes, Zombies, Robots, and Pirates, or subjects like Art, Music, Management, and so on.']",1
zombie,"['Some examples of foci include abstract concepts such as Death, Friendship, or Coming-of-age, entities such as Superheroes, Zombies, Robots, and Pirates, or subjects like Art, Music, Management, and so on.']",1
robot,"['Some examples of foci include abstract concepts such as Death, Friendship, or Coming-of-age, entities such as Superheroes, Zombies, Robots, and Pirates, or subjects like Art, Music, Management, and so on.']",1
pirate,"['Some examples of foci include abstract concepts such as Death, Friendship, or Coming-of-age, entities such as Superheroes, Zombies, Robots, and Pirates, or subjects like Art, Music, Management, and so on.']",1
art,"['Some examples of foci include abstract concepts such as Death, Friendship, or Coming-of-age, entities such as Superheroes, Zombies, Robots, and Pirates, or subjects like Art, Music, Management, and so on.']",1
music,"['Some examples of foci include abstract concepts such as Death, Friendship, or Coming-of-age, entities such as Superheroes, Zombies, Robots, and Pirates, or subjects like Art, Music, Management, and so on.']",1
management,"['Some examples of foci include abstract concepts such as Death, Friendship, or Coming-of-age, entities such as Superheroes, Zombies, Robots, and Pirates, or subjects like Art, Music, Management, and so on.']",1
127 different theme,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
22 main category,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
"i.e., art","['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
design,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
business,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
child,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
concept,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.', 'In Gaming and Simulations: Concepts, Methodologies, Tools and Applications, Information Science Reference, Hershey, PA, 497-513.Gee, J. P. (2003).']",2
"crime, end","['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
the world,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
fantasy,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
food,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
history,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
holiday,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
law,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
medicine,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
nature,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.', 'Currently the foci under setting are divided into two sub-categories: ""spatial"" (i.e., Asian, Casino, Castle, Desert, Game show, Hospital, Nature, Ocean, Rural, School, Space, Spaceship, Tundra, Urban, Virtual worlds, and Western) and ""temporal"" (i.e., Cyberpunk, Futuristic, Gothic, Historic, Medieval, Modern, Renaissance, and Steampunk).Our discussion evoked the following questions: how do we describe games such as Mario Kart where the environment of the game changes in each stage of the game?']",2
politic,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
religion,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
science,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
sci-fi,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
sex,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
sport,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
travel,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
transportation,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
fighting,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
this list,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.', 'In order to empirically ground this list of foci, we plan to conduct additional studies involving real users in our future work.', 'Mood taxonomies established for other media, like music moods from allmusic.com, may prove to be useful for expanding this list in future work.']",3
