the delta virtual airline,"[['document', ['These aircraft models and panels are available from the Delta Virtual Airlines Fleet Library, as well as the popular flight simulation web sites http://www.flightsim.com and http://www.avsim.com/. If you find a model or panel that you believe is superior to the ones provided in the aircraft installer, please contact us and send us a copy.']]]",1,1
the design process,"[['document', ['Throughout the design process, the airplane was ""pre-assembled"" on the computer, eliminating the need for a costly, full-scale mock-up.']]]",1,1
the early 1990,"[['document', ['This derivative engine represents the successful culmination of our original strategy in the early 1990s to build a new centerline engine for the Boeing 777 aircraft family.']]]",1,1
the economic,"[['document', ['This aircraft would have the economics of a large, twin-engine aircraft combined with the range and seating capacity of large, multi-engine airliners.']]]",1,1
the egpws display,"[['document', ['The EGPWS displays potentially threatening terrain and gives an audible alert up to a minute in advance of possible terrain conflict, compared with 10 to 15 seconds for previous systems.']]]",1,1
the engine,"[['document', [""In early 2002, the engine began flight tests on GE's Boeing 747 flying test bed at Mojave, California."", 'The engine has many advanced, service-proven technologies to enhance operational performance and durability.', 'For transportability, the engine can be shipped in a 747F as a complete engine.', 'Shut down the engines.']]]",4,4
the engine's core,"[['document', [""Also, the fan case is easily separated from the engine's core for split shipment without disturbing the bearing compartments.""]]]",1,1
the engine's excellent environmental performance,"[['document', [""These features contribute to the engine's excellent environmental performance, which meets with margin all current and anticipated noise and emissions regulations.""]]]",1,1
the european community's joint airworthiness authority,"[['document', [""It received FAR33 certification (rated at 115,000 lbs of thrust) by the U.S. Federal Aviation Administration and the European Community's Joint Airworthiness Authorities in 2002.""]]]",1,1
the event,"[['document', ['When flying over long bodies of water, remember that in the event of pressurization problem or an engine failure that requires descent to 14,000 feet MSL for passenger comfort, the fuel burn for your aircraft will increase significantly and may leave you short of your initial destination.']]]",1,1
the excellent accessibility,"[['document', ['The PW4000 112-inch fan engine retains the excellent accessibility and component modularity of other PW4000 family members to reduce maintenance time and cost.']]]",1,1
the exception,"[['document', ['Proceed as if normal landing with the exceptions listed above.']]]",1,1
the exist range,"[['document', [""The 777-300 complements the existing range of available 777 models with another set of mission capabilities for the world's carriers and offers an attractive option for progressively lower costs per seat within the 777 family.""]]]",1,1
the faa,"[['document', ['The FAA states that you must have enough fuel to reach your destination, make a missed approach, reach your alternate and hold for 30 minutes.']]]",1,1
the fan case,"[['document', [""Also, the fan case is easily separated from the engine's core for split shipment without disturbing the bearing compartments.""]]]",1,1
the fault,"[['document', ['Any incident that was the result of miscalculating the fuel load will always be the fault and sole responsibility of that flights captain and crew.']]]",1,1
the first airplane,"[['document', ['On May 30th, 1995 the 777 became the first airplane in aviation history to earn U.S. Federal Aviation Administration (FAA) approval to fly 180-minute extended range twin-engine operations (ETOPS) at service entry.']]]",1,1
the first commercial airplane,"[['document', ['On May 4, 1998, the 777-300 achieved another historic milestone by becoming the first commercial airplane to receive type certification and 180-ETOPS approval on the same day.']]]",1,1
the first engine,"[['document', ['It is also the first engine to operate with approval for 207-minute ETOPS.']]]",1,1
the first jetliner,"[['document', ['The Boeing 777 is the first jetliner to be 100 percent digitally designed using three-dimensional computer graphics.']]]",1,1
the flat panel display,"[['document', ['The flat panel displays remain clearly visible in all conditions, even direct sunlight.']]]",1,1
the flight,"[['document', [""However, with that said it is always the pilot's responsibility to ensure that there is enough legal fuel for the flight.""]]]",1,1
the flight deck,"[['document', ['The images are displayed at the Multi-Functional Display positions in the flight deck in a three-way split format.']]]",1,1
the flight simulation community,"[['document', ['We are a non-profit organization catering to the Flight Simulation community.']]]",1,1
the formula,"[['document', ['As an example, for a 2000 nautical mile flight leg using the 777-200, the formula would be (12,000 lbs + (2000NM * 22.0)) =']]]",1,1
the foundation,"[['document', ['Built on the foundation of Trent 700 (which entered service in March 1995) experience, the Trent 800 was certified ahead of schedule at 90,000 lb thrust, exceeding its original target of 84,000 lb.']]]",1,1
the fuel,"[['document', ['When flying over long bodies of water, remember that in the event of pressurization problem or an engine failure that requires descent to 14,000 feet MSL for passenger comfort, the fuel burn for your aircraft will increase significantly and may leave you short of your initial destination.']]]",1,1
the fuel load,"[['document', ['Any incident that was the result of miscalculating the fuel load will always be the fault and sole responsibility of that flights captain and crew.']]]",1,1
the ge,"[['document', [""Delta uses the Rolls-Royce Trents, Air France uses the GE's, and Korean uses the Pratt and Whitney's.""]]]",1,1
the ge90-115b,"[['document', [""Today, the GE90-115B is the world's most powerful jet engine sustaining a record 122,965 lbs of thrust during initial ground testing at GE's outdoor test facility near Peebles, Ohio.""]]]",1,1
the ge90-115b engine,"[['document', ['The advanced technologies that were introduced on the original engine in 1995 are incorporated into the GE90-115B engine.']]]",1,1
the gear,"[['document', ['At 100 ft AGL with a positive rate of climb, select the gear up.']]]",1,1
the glide slope,"[['document', ['Intercept the glide slope with flaps 15\\xc2\\xb0.', '(cid:131) Select Gear DOWN when the glide slope is one dot above.', 'Slow the aircraft on the glide slope to 160 KIAS and flaps 20\\xc2\\xb0.', 'Stay on or above the glide slope at all times.', ""Stay on or above the glide slope at all times during approach, once you get below it, you can't get back up it.""]]]",5,5
the good aspect,"[['document', [""One of the best aspects of the 777 is the aircraft's performance in severe weather conditions.""]]]",1,1
the good customer value,"[['document', ['The PW4000 112-inch fan engine is the reliability, experience and ETOPS leader for 777 aircraft, providing the best customer value.']]]",1,1
"the heavy, complex air conditioning apparatus","[['document', ['They do not require the heavy, complex air conditioning apparatus needed to cool equipment on current flight decks.']]]",1,1
the high image,"[['document', ['This advantage results from increased market share due to the higher image an airline would have with the preferred 777 in its fleet.']]]",1,1
the high operating cost,"[['document', ['In the 1980s, airlines started to make extensive use of ""big twin"" aircraft such as the Boeing 757, 767 and Airbus 300 to deliver large passenger loads without the high operating costs of the multi-engine aircraft they replaced, such as the 727, DC-10 and DC-8.']]]",1,1
the high possible level,"[['document', ['New design and testing initiatives helped ensure the highest possible levels of reliability on the very first 777, compared to what had been possible on previous jetliner introductions.']]]",1,1
the high thrust output,"[['document', ['Given the high thrust output from the 777 engines, climbing at higher rates is not as difficult as in other large aircraft.']]]",1,1
the history,"[['document', ['The first of the two models is the longest-range aircraft ever to fly in the history of the world.']]]",1,1
the image,"[['document', ['The images are displayed at the Multi-Functional Display positions in the flight deck in a three-way split format.']]]",1,1
the industry,"[['document', [""Today's 777 operators enjoy a 99 percent reliability rate, which is unmatched in the industry.""]]]",1,1
the industry's most advanced single-crystal superalloy material,"[['document', [""These include the industry's most advanced single-crystal superalloy materials, powdered metal disks, TALON (Technology for Advanced Low NOx) combustor technology (PW4098), and an improved Full-Authority Digital Electronic Control (FADEC).""]]]",1,1
the information,"[['document', ['Adding color allows pilots to assimilate the information more quickly.', 'The information in this manual has been gathered from Internet resources and from test flying the aircraft.']]]",2,2
the installer,"[['document', ['The installer also contains replacement textures for the default B777-300 that comes with Microsoft Flight Simulator, in Delta, Air France and Korean Air Lines.']]]",1,1
the international aspect,"[['document', ['Also, due to the international aspect of the 777, pilots in the program should keep international charts on board at all times and be aware of changes to these charts.']]]",1,1
the korean world cup,"[['document', [""Two special paint schemes, the Delta 'Soaring Spirit' and the Korean World Cup 2002, are also included.""]]]",1,1
the landing,"[['document', ['Execute Missed Approach procedure if at minimums with no visual reference, or if uncomfortable with the landing.']]]",1,1
the late 1950,"[['document', ['At the beginning of the ""Jet Age"" in the late 1950s and early 1960s, speed was the paramount consideration between jetliners.']]]",1,1
the late 1980,"[['document', ['In the late 1980s, Boeing received requests for a new, larger twin-engine airliner to replace older L-1011s, DC-10s and early model 747s.']]]",1,1
the launch engine,"[['document', [""The PW4084, certified at 86,760 pounds thrust, was the launch engine for Boeing's 777 super twinjet.""]]]",1,1
the layout,"[['document', ['In response to airline preference, the layout of the 777 flight deck is in a horizontal format similar to that of other recent Boeing aircraft, such as the 757, 767 and the 747-400.']]]",1,1
the list altitude,"[['document', ['If air traffic control gives reports of wind shear on final approach, stay slightly above the listed altitude when crossing decision height to leave enough room for expected wind shear.']]]",1,1
the list climb procedure,"[['document', ['However, to save on fuel consumption, pilots should always use the listed climb procedures unless instructed otherwise by air traffic control.']]]",1,1
the long ever non-stop flight,"[['document', ['It recently completed the longest ever non-stop flight from Hong Kong to London going the long way around clocking in at just under 23 hours non-stop!']]]",1,1
the long way,"[['document', ['It recently completed the longest ever non-stop flight from Hong Kong to London going the long way around clocking in at just under 23 hours non-stop!']]]",1,1
the long-range aircraft,"[['document', ['The first of the two models is the longest-range aircraft ever to fly in the history of the world.']]]",1,1
the major global manufacturer,"[['document', ['The Boeing 777 is available with a choice of three major turbofan engines, from the major global manufacturers.']]]",1,1
the manual,"[['document', ['By flying using PAGE 13 Boeing 777-200ER Aircraft Operating Manual these procedures pilots will be able to make better use of the manual and also operate the aircraft in a similar fashion company wide.']]]",1,1
the md-11,"[['document', [""Today, Delta's trans-Atlantic flights are dominated by the Boeing 767, with only a secondary role for the MD-11.""]]]",1,1
the md-11 pilot,"[['document', ['Most 777 routes are international routes and therefore the 777 pilots (along with the MD-11 pilots) should be the most knowledgeable when it comes to trans-oceanic and international flight planning.']]]",1,1
the most important attribute,"[['document', [""PAGE 23 Boeing 777-200ER Aircraft Operating Manual One of the most important attributes of a 777 pilot is knowledge of international flight rules and trans-oceanic rules given the 777's international flight schedule.""]]]",1,1
the most recent model,"[['document', ['The most recent model, the PW4098, was certified in July 1998.']]]",1,1
the most technologically advanced commercial aircraft,"[['document', ['PAGE 22 Boeing 777-200ER Aircraft Operating Manual PILOT NOTES AND OBSERVATIONS While the 777 is one of the most technologically advanced commercial aircraft in the world, pilots should always remember that the 777 is still a very large aircraft.']]]",1,1
the multi-engine aircraft,"[['document', ['In the 1980s, airlines started to make extensive use of ""big twin"" aircraft such as the Boeing 757, 767 and Airbus 300 to deliver large passenger loads without the high operating costs of the multi-engine aircraft they replaced, such as the 727, DC-10 and DC-8.']]]",1,1
the multi-functional display position,"[['document', ['The images are displayed at the Multi-Functional Display positions in the flight deck in a three-way split format.']]]",1,1
the navigation system,"[['document', ['It incorporates a proprietary digital terrain map, which it continuously compares to airplane position data from the navigation system.']]]",1,1
the need,"[['document', ['Throughout the design process, the airplane was ""pre-assembled"" on the computer, eliminating the need for a costly, full-scale mock-up.']]]",1,1
the new display,"[['document', ['The new displays save space, weigh less, require less power and generate less heat, which contributes to greater reliability and a longer service life.']]]",1,1
the new twin-aisle jet,"[['document', ['The 777-300 is a high-capacity, stretched version of the newest twin-aisle jet.']]]",1,1
the non-stop route,"[['document', ['Airlines will have additional flexibility in serving the non-stop routes that passengers demand.']]]",1,1
the nose,"[['document', ['At acceleration height, lower the nose to 10 degrees to accelerate the aircraft and set flaps 1\\xc2\\xb0.']]]",1,1
the nose gear,"[['document', ['The 777-300 flight deck includes a Ground Maneuver Camera System (GMCS), designed to assist the pilot in ground maneuvering the 777-300 with camera views of the nose gear and main gear areas.']]]",1,1
the oil crisis,"[['document', ['The oil crisis of 1973 accelerated a trend that began with the Boeing 747 - a trend towards larger, more economical airliners.']]]",1,1
the one,"[['document', ['These aircraft models and panels are available from the Delta Virtual Airlines Fleet Library, as well as the popular flight simulation web sites http://www.flightsim.com and http://www.avsim.com/. If you find a model or panel that you believe is superior to the ones provided in the aircraft installer, please contact us and send us a copy.']]]",1,1
the original design,"[['document', ['The Trent 800 rapidly established a reputation-for industry leading reliability and the capability of the original design has been demonstrated by continuing thrust growth.']]]",1,1
the original engine,"[['document', ['The advanced technologies that were introduced on the original engine in 1995 are incorporated into the GE90-115B engine.']]]",1,1
the overall condition,"[['document', ['Integrated Airplane Information Management System (AIMS) provides flight and maintenance crews all pertinent information concerning the overall condition of the airplane, its maintenance requirements and its key operating functions, including flight, thrust and communications management.']]]",1,1
the paramount consideration,"[['document', ['At the beginning of the ""Jet Age"" in the late 1950s and early 1960s, speed was the paramount consideration between jetliners.']]]",1,1
the past year,"[['document', ['Both the 777-200LR and the 777-300ER were entered into service within the past year.']]]",1,1
the pilot,"[['document', ['The 777-300 flight deck includes a Ground Maneuver Camera System (GMCS), designed to assist the pilot in ground maneuvering the 777-300 with camera views of the nose gear and main gear areas.', 'Using standard operating procedures (see below) allows the pilots to estimate fuel loads closely and for company to budget appropriately.', 'For Delta Virtual Airlines, these procedures are for the benefit of the pilots using this manual.', 'Descend at mach 0.84 until 320 KIAS, at which point the pilot should throttle down to 310 KIAS.', ""This will give the pilot more room to recover and with the 777's advanced braking capabilities, slowing after a hot landing is not as difficult as in other large aircraft such as the 767-400, 747-400 and 340-600.""]]]",5,5
the pilot's responsibility,"[['document', [""However, with that said it is always the pilot's responsibility to ensure that there is enough legal fuel for the flight."", ""While the 777 can handle severe conditions, it is the pilot's responsibility to plan effectively and safely.""]]]",2,2
the popular flight simulation web site,"[['document', ['These aircraft models and panels are available from the Delta Virtual Airlines Fleet Library, as well as the popular flight simulation web sites http://www.flightsim.com and http://www.avsim.com/. If you find a model or panel that you believe is superior to the ones provided in the aircraft installer, please contact us and send us a copy.']]]",1,1
the power,"[['document', [""The 777's power can offset some pilot errors, but the power can also cause problems during tight maneuvers.""]]]",1,1
the power plant,"[['document', ['Today, the Trent 800 is the power plant of choice for the 777, with around 44% of the available market.']]]",1,1
the pratt,"[['document', [""Delta uses the Rolls-Royce Trents, Air France uses the GE's, and Korean uses the Pratt and Whitney's.""]]]",1,1
the prestigious robert j. colly trophy,"[['document', ['On February 15th, 1996 the 777 was named the winner of the prestigious Robert J. Collier Trophy by the U.S. National Aeronautic Association, honoring the 777 as the top aeronautical achievement of 1995.']]]",1,1
the primary interface,"[['document', ['These units are the primary interface with an integrated Airplane Information Management System (AIMS).']]]",1,1
the program,"[['document', ['Also, due to the international aspect of the 777, pilots in the program should keep international charts on board at all times and be aware of changes to these charts.']]]",1,1
the pw4000 112-inch fan engine,"[['document', ['The PW4000 112-inch fan engine is the second derivative model in the PW4000 engine family.', 'The PW4000 112-inch fan engine retains the excellent accessibility and component modularity of other PW4000 family members to reduce maintenance time and cost.', 'The PW4000 112-inch fan engine is the reliability, experience and ETOPS leader for 777 aircraft, providing the best customer value.']]]",3,3
the pw4000 engine family,"[['document', ['The PW4000 112-inch fan engine is the second derivative model in the PW4000 engine family.']]]",1,1
the pw4084,"[['document', [""The PW4084, certified at 86,760 pounds thrust, was the launch engine for Boeing's 777 super twinjet.""]]]",1,1
the pw4090,"[['document', ['The PW4090, certified at 91,790 pounds of thrust, entered service on the Boeing 777-200ER airplane in March 1997.']]]",1,1
the pw4098,"[['document', ['The most recent model, the PW4098, was certified in July 1998.', 'The PW4098, at 99,040 pounds of thrust, is available for 777-200ER and 777-300 models.']]]",2,2
the range,"[['document', ['This aircraft would have the economics of a large, twin-engine aircraft combined with the range and seating capacity of large, multi-engine airliners.']]]",1,1
the real delta air line web site,"[['document', ['The real Delta Air Lines web site is located at http://www.delta.com/. (cid:131)']]]",1,1
the reliability,"[['document', ['The PW4000 112-inch fan engine is the reliability, experience and ETOPS leader for 777 aircraft, providing the best customer value.']]]",1,1
the responsibility,"[['document', ['Discretion is the responsibility of the Captain.']]]",1,1
the result,"[['document', ['Any incident that was the result of miscalculating the fuel load will always be the fault and sole responsibility of that flights captain and crew.']]]",1,1
the roll-royce trent,"[['document', [""Delta uses the Rolls-Royce Trents, Air France uses the GE's, and Korean uses the Pratt and Whitney's.""]]]",1,1
the runway,"[['document', ['Taxi off the runway.']]]",1,1
the same day,"[['document', ['On May 4, 1998, the 777-300 achieved another historic milestone by becoming the first commercial airplane to receive type certification and 180-ETOPS approval on the same day.']]]",1,1
the same time,"[['document', ['Both engines can be started at the same time.']]]",1,1
the second derivative model,"[['document', ['The PW4000 112-inch fan engine is the second derivative model in the PW4000 engine family.']]]",1,1
the successful culmination,"[['document', ['This derivative engine represents the successful culmination of our original strategy in the early 1990s to build a new centerline engine for the Boeing 777 aircraft family.']]]",1,1
the take off procedure,"[['document', ['At 1,500 feet AGL lower nose to 10 degrees and continue with the take off procedure for cleaning the aircraft up.']]]",1,1
the three delta livery,"[['document', ['The Boeing 777 fleet installer contains no fewer than ten aircraft - MelJet Delta Air Lines B777-200ER models in the three Delta liveries, as well as examples in Air France and Korean Air Lines colors.']]]",1,1
the thrust lever,"[['document', ['Once cleared for take off, advance the thrust levers to stabilize engines.']]]",1,1
the toga switch,"[['document', ['Hit the TOGA switch to set TO thrust (should be set by 80 knots).']]]",1,1
the top aeronautical achievement,"[['document', ['On February 15th, 1996 the 777 was named the winner of the prestigious Robert J. Collier Trophy by the U.S. National Aeronautic Association, honoring the 777 as the top aeronautical achievement of 1995.']]]",1,1
the tower,"[['document', ['Call the Tower and inform you are aborting Take-off.']]]",1,1
the trans-oceanic information center,"[['document', ['Pilots of the 777 should always monitor the trans-oceanic information centers and plan their flights accordingly.']]]",1,1
the trent,"[['document', ['Built on the foundation of Trent 700 (which entered service in March 1995) experience, the Trent 800 was certified ahead of schedule at 90,000 lb thrust, exceeding its original target of 84,000 lb.', 'Today the Trent 800 is available from 75,000 to 95,000 lb thrust with a common engine standard, the widest range of any engine in its class.', 'Today, the Trent 800 is the power plant of choice for the 777, with around 44% of the available market.']]]",3,3
the trent 800 enter service,"[['document', ['The Trent 800 entered service in April 1996.']]]",1,1
the trip,"[['document', ['Delta Virtual Airlines aircraft should always carry a minimum fuel load for the trip to destination, alternate and a 60 min reserve in cruise at low altitude.']]]",1,1
the trip fuel,"[['document', ['Fuel should be kept as close to the trip fuel required as possible.']]]",1,1
the twin-engine economic advantage,"[['document', ['The airplane is larger than all other twinjet or tri-jet airplanes, yet smaller than the 747 and it brings the twin-engine economic advantage to medium- and long-range markets.']]]",1,1
the two airplane,"[['document', ['Launched in February 2000, the two airplanes can fly farther and faster than the A340 competition.']]]",1,1
the two model,"[['document', ['The first of the two models is the longest-range aircraft ever to fly in the history of the world.']]]",1,1
the u.s,"[['document', ['On February 15th, 1996 the 777 was named the winner of the prestigious Robert J. Collier Trophy by the U.S. National Aeronautic Association, honoring the 777 as the top aeronautical achievement of 1995.', ""It received FAR33 certification (rated at 115,000 lbs of thrust) by the U.S. Federal Aviation Administration and the European Community's Joint Airworthiness Authorities in 2002.""]]]",2,2
the virtual fly world,"[['document', ['This is a reference for the virtual flying world and is not to be used for real world aviation.']]]",1,1
the winner,"[['document', ['On February 15th, 1996 the 777 was named the winner of the prestigious Robert J. Collier Trophy by the U.S. National Aeronautic Association, honoring the 777 as the top aeronautical achievement of 1995.']]]",1,1
the world,"[['document', ['The first of the two models is the longest-range aircraft ever to fly in the history of the world.', 'PAGE 22 Boeing 777-200ER Aircraft Operating Manual PILOT NOTES AND OBSERVATIONS While the 777 is one of the most technologically advanced commercial aircraft in the world, pilots should always remember that the 777 is still a very large aircraft.']]]",2,2
the world's carrier,"[['document', [""The 777-300 complements the existing range of available 777 models with another set of mission capabilities for the world's carriers and offers an attractive option for progressively lower costs per seat within the 777 family.""]]]",1,1
the world's most powerful jet engine,"[['document', [""Today, the GE90-115B is the world's most powerful jet engine sustaining a record 122,965 lbs of thrust during initial ground testing at GE's outdoor test facility near Peebles, Ohio.""]]]",1,1
their flight,"[['document', ['Pilots of the 777 should always monitor the trans-oceanic information centers and plan their flights accordingly.']]]",1,1
therefore the 777 pilot,"[['document', ['Most 777 routes are international routes and therefore the 777 pilots (along with the MD-11 pilots) should be the most knowledgeable when it comes to trans-oceanic and international flight planning.']]]",1,1
these aircraft model,"[['document', ['These aircraft models and panels are available from the Delta Virtual Airlines Fleet Library, as well as the popular flight simulation web sites http://www.flightsim.com and http://www.avsim.com/. If you find a model or panel that you believe is superior to the ones provided in the aircraft installer, please contact us and send us a copy.']]]",1,1
these arinc,"[['document', ['There are 11 of these ARINC 629 pathways in the 777.']]]",1,1
these chart,"[['document', ['Also, due to the international aspect of the 777, pilots in the program should keep international charts on board at all times and be aware of changes to these charts.']]]",1,1
these feature,"[['document', [""These features contribute to the engine's excellent environmental performance, which meets with margin all current and anticipated noise and emissions regulations.""]]]",1,1
these procedure,"[['document', [""These procedures are designed so that today's crews can work together effectively and safely as well as allowing some standardization of procedures for the company."", 'For Delta Virtual Airlines, these procedures are for the benefit of the pilots using this manual.']]]",2,2
these procedure pilot,"[['document', ['By flying using PAGE 13 Boeing 777-200ER Aircraft Operating Manual these procedures pilots will be able to make better use of the manual and also operate the aircraft in a similar fashion company wide.']]]",1,1
these unit,"[['document', ['These units are the primary interface with an integrated Airplane Information Management System (AIMS).']]]",1,1
they,"[['document', ['In the 1980s, airlines started to make extensive use of ""big twin"" aircraft such as the Boeing 757, 767 and Airbus 300 to deliver large passenger loads without the high operating costs of the multi-engine aircraft they replaced, such as the 727, DC-10 and DC-8.', 'Originally, they started out with a 767 derivative called the 767-X. After initial customer feedback, this derivative design was scrapped in favor of a completely new aircraft that became the 777.', 'They do not require the heavy, complex air conditioning apparatus needed to cool equipment on current flight decks.', 'For instance, pilots should not try a very short approach with very tight turns as if they were flying a 737 or other smaller aircraft.']]]",4,4
this advantage result,"[['document', ['This advantage results from increased market share due to the higher image an airline would have with the preferred 777 in its fleet.']]]",1,1
this aircraft,"[['document', ['This aircraft would have the economics of a large, twin-engine aircraft combined with the range and seating capacity of large, multi-engine airliners.']]]",1,1
this case,"[['document', ['In this case, accelerate to cruise climb speed.']]]",1,1
this derivative design,"[['document', ['Originally, they started out with a 767 derivative called the 767-X. After initial customer feedback, this derivative design was scrapped in favor of a completely new aircraft that became the 777.']]]",1,1
this derivative engine,"[['document', ['This derivative engine represents the successful culmination of our original strategy in the early 1990s to build a new centerline engine for the Boeing 777 aircraft family.']]]",1,1
this document,"[['document', ['This document is copyright 2002, 2003 and 2005 by Robert J. Sucarato, Awais Ahsan, Geoffrey Smith and Adam Gaweda.']]]",1,1
this formula,"[['document', ['Calculation of this formula gives you the correct amount of fuel for your trip.']]]",1,1
this information,"[['document', ['There is no guarantee of the accuracy of this information.']]]",1,1
this manual,"[['document', ['Any trip estimations that you see in this manual are for calm winds and standard temperatures, any deviation from standard, winds or temperature will result in different actual performance for your aircraft.', 'For Delta Virtual Airlines, these procedures are for the benefit of the pilots using this manual.', 'This manual is designed for use by Delta Virtual Airlines as reference material for flight simulator pilots operating the Boeing 777-200ER aircraft.', 'The information in this manual has been gathered from Internet resources and from test flying the aircraft.', 'This manual makes no claim to represent Boeing, Rolls Royce, General Electric, Pratt & Whitney, Microsoft, Delta Air Lines, Melvin Rafi or any other party involved.', ""This manual is freeware and is not to be included with any 'for sale' product.""]]]",6,6
this new member,"[['document', ['This newest member of the 777 family is ""market-driven"" to meet airline demand for a jetliner sized to replace older twin-aisle airplanes, including early versions of the 747.']]]",1,1
three fuel tank,"[['document', ['The Boeing 777-200 has three fuel tanks - left main, right main and center main.']]]",1,1
three major turbofan engine,"[['document', ['The Boeing 777 is available with a choice of three major turbofan engines, from the major global manufacturers.']]]",1,1
three multi-purpose control display unit,"[['document', ['Three multi-purpose control display units (CDU) provide data display and entry capabilities for flight management functions.']]]",1,1
three-dimensional computer graphic,"[['document', ['The Boeing 777 is the first jetliner to be 100 percent digitally designed using three-dimensional computer graphics.']]]",1,1
throttle,"[['document', ['Set Throttles Full Reverse Thrust (Auto-brake should engage).', 'Reduce throttle to 75% N . 1(cid:131)']]]",2,2
thrust,"[['document', [""Today, the GE90-115B is the world's most powerful jet engine sustaining a record 122,965 lbs of thrust during initial ground testing at GE's outdoor test facility near Peebles, Ohio."", ""It received FAR33 certification (rated at 115,000 lbs of thrust) by the U.S. Federal Aviation Administration and the European Community's Joint Airworthiness Authorities in 2002."", 'The PW4090, certified at 91,790 pounds of thrust, entered service on the Boeing 777-200ER airplane in March 1997.', 'The PW4098, at 99,040 pounds of thrust, is available for 777-200ER and 777-300 models.', 'Integrated Airplane Information Management System (AIMS) provides flight and maintenance crews all pertinent information concerning the overall condition of the airplane, its maintenance requirements and its key operating functions, including flight, thrust and communications management.', 'Initial rate of climb: 2000 - 4000 fpm, depending on GW and CLB thrust, at 250 KIAS to 10,000 feet MSL.']]]",6,6
thrust growth,"[['document', ['The Trent 800 rapidly established a reputation-for industry leading reliability and the capability of the original design has been demonstrated by continuing thrust growth.']]]",1,1
thrust reverser,"[['document', ['Do not use Thrust reversers on rollout.']]]",1,1
tight maneuver,"[['document', [""The 777's power can offset some pilot errors, but the power can also cause problems during tight maneuvers.""]]]",1,1
to low gear,"[['document', ['Attempt to lower gear using back up hydraulic system.']]]",1,1
to lowest clear altitude,"[['document', ['Turn seat belt sign to on and reset MCP altitude to lowest cleared altitude.']]]",1,1
today's 777 operator,"[['document', [""Today's 777 operators enjoy a 99 percent reliability rate, which is unmatched in the industry.""]]]",1,1
today's crew,"[['document', [""These procedures are designed so that today's crews can work together effectively and safely as well as allowing some standardization of procedures for the company.""]]]",1,1
total power loss,"[['document', ['TOTAL POWER LOSS (cid:131)']]]",1,1
touchdown,"[['document', ['After touchdown, apply reverse thrust.']]]",1,1
trans-oceanic and international flight planning,"[['document', ['Most 777 routes are international routes and therefore the 777 pilots (along with the MD-11 pilots) should be the most knowledgeable when it comes to trans-oceanic and international flight planning.']]]",1,1
trans-oceanic rule,"[['document', [""PAGE 23 Boeing 777-200ER Aircraft Operating Manual One of the most important attributes of a 777 pilot is knowledge of international flight rules and trans-oceanic rules given the 777's international flight schedule.""]]]",1,1
transition altitude,"[['document', ['At transition altitude: o reset altimeters to STD pressure.']]]",1,1
transponder,"[['document', ['Transponder STANDBY (cid:131)', 'Transponder STANDBY PARKING (cid:131)']]]",2,2
transponder ta/ra,"[['document', ['Transponder TA / RA AFTER TAKEOFF (cid:131)']]]",1,1
transportability,"[['document', ['For transportability, the engine can be shipped in a 747F as a complete engine.']]]",1,1
trent,"[['document', ['Built on the foundation of Trent 700 (which entered service in March 1995) experience, the Trent 800 was certified ahead of schedule at 90,000 lb thrust, exceeding its original target of 84,000 lb.', 'Rolls Royce Trent 892, max SLS thrust: 92,000 lbs each (cid:131)']]]",2,2
tri-jet airplane,"[['document', ['The airplane is larger than all other twinjet or tri-jet airplanes, yet smaller than the 747 and it brings the twin-engine economic advantage to medium- and long-range markets.']]]",1,1
two long-range airplane,"[['document', ['The 777-200LR (longer range) and 777-300ER (extended range) airplanes are two longer-range airplanes that Boeing has recently developed.']]]",1,1
two special paint scheme,"[['document', [""Two special paint schemes, the Delta 'Soaring Spirit' and the Korean World Cup 2002, are also included.""]]]",1,1
type certification,"[['document', ['On May 4, 1998, the 777-300 achieved another historic milestone by becoming the first commercial airplane to receive type certification and 180-ETOPS approval on the same day.']]]",1,1
u.s,"[['document', ['On May 30th, 1995 the 777 became the first airplane in aviation history to earn U.S. Federal Aviation Administration (FAA) approval to fly 180-minute extended range twin-engine operations (ETOPS) at service entry.']]]",1,1
united airline,"[['document', ['The 777 program was launched in October 1990 with an order from United Airlines.', 'It entered service in June 1995 with United Airlines, already qualified for 180-minute ETOPS (Extended-range Twin-engine Operations) - an industry first.']]]",2,2
unlimited right,"[['document', ['The authors grant unlimited rights to Delta Virtual Airlines for modifications and electronic distribution.']]]",1,1
"up to 8,000 lb","[['document', ['Its three-shaft configuration and second-generation hollow titanium wide-chord fan technology also mean that a Trent-powered Boeing 777 weighs up to 8,000 lb less than competitor-powered versions.']]]",1,1
use,"[['document', ['Use rudder to compensate for lack of power.', 'This manual is designed for use by Delta Virtual Airlines as reference material for flight simulator pilots operating the Boeing 777-200ER aircraft.']]]",2,2
v,"[['document', ['At V , rotate the aircraft smoothly (2.5 deg/sec) to 15 degrees pitch up.']]]",1,1
v/v/v 1 r 2 altitude,"[['document', ['Landing: PAGE 8 Boeing 777-200ER Aircraft Operating Manual RANGE SPEEDS (cid:131) V MO PAGE 9 Boeing 777-200ER Aircraft Operating Manual (cid:131) V REF (cid:131) V / V / V 1 R 2 ALTITUDES (cid:131)']]]",1,1
version,"[['document', ['The 777-300 is a high-capacity, stretched version of the newest twin-aisle jet.']]]",1,1
